session_id,pages_visited,time_on_site,cart_value,abandoned
SID997,10,349,34.26,0
SID998,8,155,346.91,1
SID999,2,306,365.75,1
SID1000,9,233,28.25,1
SID1001,1,223,464.39,1
SID1002,8,576,50.11,0
SID1003,4,315,146.52,0
SID1004,4,86,337.83,1
SID1005,5,332,89.09,0
SID1006,8,192,32.43,0
SID1007,5,48,168.92,1
SID1008,8,399,384.16,1
SID1009,10,293,209.77,1
SID1010,1,142,328.22,1
SID1011,10,517,291.91,0
SID1012,9,356,16.0,0
SID1013,6,571,494.33,1
SID1014,3,94,25.51,0
SID1015,8,321,484.06,1
SID1016,9,54,277.18,1
SID1017,6,578,481.76,1
SID1018,7,30,61.8,0
SID1019,1,578,247.75,0
SID1020,5,170,88.9,0
SID1021,5,217,30.23,0
SID1022,10,157,310.68,1
SID1023,4,230,107.85,0
SID1024,6,156,295.91,1
SID1025,7,286,60.62,0
SID1026,9,576,169.33,0
SID1027,1,223,391.91,0
SID1028,6,133,221.34,1
SID1029,7,564,315.73,1
SID1030,3,294,325.49,1
SID1031,8,413,422.66,1
SID1032,5,289,165.84,1
SID1033,9,443,345.21,1
SID1034,5,387,481.0,1
SID1035,9,104,366.47,1
SID1036,10,384,247.49,0
SID1037,4,217,317.21,1
SID1038,9,319,371.14,1
SID1039,5,74,308.08,1
SID1040,10,112,13.25,0
SID1041,9,152,101.41,0
SID1042,3,387,406.18,1
SID1043,4,557,139.96,0
SID1044,9,95,367.12,0
SID1045,10,404,189.2,0
SID1046,6,191,263.33,0
SID1047,2,409,38.65,0
SID1048,7,387,94.71,0
SID1049,2,217,478.81,0
SID1050,2,351,445.62,1
SID1051,1,479,327.88,1
SID1052,3,503,232.52,0
SID1053,6,42,339.5,1
SID1054,8,213,311.21,1
SID1055,9,140,286.43,1
SID1056,7,537,34.29,0
SID1057,4,319,318.24,1
SID1058,6,324,385.62,1
SID1059,5,480,497.07,1
SID1060,8,244,10.48,0
SID1061,1,596,366.44,1
SID1062,1,56,288.04,1
SID1063,6,260,219.86,1
SID1064,10,594,68.15,0
SID1065,2,350,207.5,1
SID1066,5,262,180.42,1
SID1067,1,466,154.9,0
SID1068,7,562,366.79,1
SID1069,1,432,351.86,1
SID1070,4,82,296.56,1
SID1071,9,342,469.64,1
SID1072,1,310,178.18,1
SID1073,4,60,125.68,1
SID1074,6,366,329.67,1
SID1075,6,212,103.41,0
SID1076,8,52,160.93,1
SID1077,1,573,116.18,0
SID1078,7,475,39.23,0
SID1079,1,103,414.61,1
SID1080,7,39,131.0,1
SID1081,3,513,239.15,0
SID1082,8,485,26.44,0
SID1083,3,595,351.17,1
SID1084,1,593,168.63,1
SID1085,8,189,373.64,1
SID1086,3,43,209.14,1
SID1087,2,207,101.9,0
SID1088,1,441,259.02,0
SID1089,3,82,69.6,0
SID1090,2,437,223.07,0
SID1091,2,51,162.07,1
SID1092,6,59,456.42,1
SID1093,1,289,35.16,0
SID1094,2,234,348.54,1
SID1095,6,88,95.46,1
SID1096,3,500,162.93,0
SID1097,4,495,210.68,1
SID1098,1,41,454.47,1
SID1099,8,319,125.08,0
SID1100,7,383,50.2,0
SID1101,7,104,162.75,1
SID1102,3,590,56.81,0
SID1103,10,470,68.66,0
SID1104,10,270,289.06,1
SID1105,3,183,35.15,0
SID1106,2,125,20.31,1
SID1107,1,323,358.63,1
SID1108,7,238,184.02,1
SID1109,7,372,67.06,0
SID1110,2,117,130.54,1
SID1111,7,419,322.83,1
SID1112,8,354,141.39,0
SID1113,1,186,249.79,1
SID1114,9,166,65.24,0
SID1115,7,457,296.11,0
SID1116,3,481,161.46,0
SID1117,8,170,315.35,1
SID1118,7,112,405.16,1
SID1119,8,206,307.76,1
SID1120,6,227,151.4,1
SID1121,9,597,131.59,0
SID1122,5,450,167.07,0
SID1123,3,430,86.49,0
SID1124,3,500,94.68,0
SID1125,1,247,396.39,1
SID1126,8,204,195.44,1
SID1127,2,52,220.82,1
SID1128,3,264,299.05,1
SID1129,8,42,296.88,1
SID1130,8,130,38.35,0
SID1131,4,565,416.61,0
SID1132,4,552,92.78,0
SID1133,5,481,362.92,1
SID1134,6,460,387.47,1
SID1135,5,562,358.88,1
SID1136,7,322,291.59,1
SID1137,2,130,12.23,0
SID1138,7,531,183.39,0
SID1139,10,333,304.4,1
SID1140,7,569,196.79,0
SID1141,1,582,432.42,1
SID1142,7,384,157.86,0
SID1143,5,332,150.3,1
SID1144,3,525,136.67,0
SID1145,3,256,169.73,1
SID1146,4,265,280.92,1
SID1147,2,484,354.97,1
SID1148,2,42,332.97,0
SID1149,1,239,404.82,1
SID1150,5,426,443.53,1
SID1151,4,129,408.96,0
SID1152,10,60,14.38,0
SID1153,2,557,369.28,1
SID1154,3,358,108.16,0
SID1155,7,195,70.8,0
SID1156,7,488,321.05,1
SID1157,4,129,163.27,1
SID1158,5,202,33.27,0
SID1159,5,191,73.13,0
SID1160,6,292,5.46,0
SID1161,9,303,452.1,1
SID1162,2,32,17.19,1
SID1163,5,57,108.68,1
SID1164,3,355,211.05,0
SID1165,4,178,181.5,1
SID1166,10,569,456.3,1
SID1167,6,517,24.94,0
SID1168,8,467,258.55,0
SID1169,1,94,341.84,1
SID1170,10,385,466.19,0
SID1171,8,562,312.08,1
SID1172,7,281,402.86,1
SID1173,1,264,46.44,0
SID1174,2,256,196.04,1
SID1175,3,554,190.1,0
SID1176,1,342,443.71,1
SID1177,9,78,79.93,0
SID1178,8,147,80.18,1
SID1179,2,83,167.64,1
SID1180,9,594,31.96,0
SID1181,7,73,95.32,1
SID1182,9,82,482.78,1
SID1183,6,587,216.95,0
SID1184,6,554,317.85,1
SID1185,4,131,364.43,1
SID1186,10,427,186.65,0
SID1187,10,167,77.88,0
SID1188,2,416,107.26,0
SID1189,7,140,160.07,1
SID1190,5,46,319.85,0
SID1191,6,211,202.15,1
SID1192,2,565,8.37,0
SID1193,5,570,264.09,0
SID1194,10,200,461.15,1
SID1195,4,438,406.98,1
SID1196,9,407,413.48,1
SID1197,6,217,398.55,1
SID1198,2,259,165.25,1
SID1199,1,148,383.77,1
SID1200,5,185,75.86,0
SID1201,9,494,330.57,1
SID1202,6,133,322.58,1
SID1203,10,531,17.66,0
SID1204,7,204,395.05,1
SID1205,5,450,452.11,1
SID1206,10,163,137.37,1
SID1207,6,420,407.13,1
SID1208,5,530,45.79,0
SID1209,9,62,301.98,1
SID1210,6,84,245.4,1
SID1211,8,548,275.23,0
SID1212,2,41,463.47,1
SID1213,9,557,436.3,1
SID1214,5,584,393.62,1
SID1215,7,402,140.48,0
SID1216,10,513,456.35,1
SID1217,1,257,53.27,0
SID1218,10,336,427.4,1
SID1219,5,486,167.44,0
SID1220,10,189,31.62,1
SID1221,2,360,336.33,1
SID1222,6,254,119.48,0
SID1223,1,533,125.57,0
SID1224,3,485,156.49,0
SID1225,5,74,36.52,0
SID1226,4,243,92.68,0
SID1227,3,88,7.54,0
SID1228,10,224,225.48,0
SID1229,5,518,46.71,0
SID1230,8,186,342.91,1
SID1231,4,255,121.63,0
SID1232,1,441,472.07,1
SID1233,7,234,436.27,1
SID1234,8,108,148.27,1
SID1235,3,153,392.69,1
SID1236,6,500,402.61,1
SID1237,2,247,493.35,1
SID1238,7,545,300.93,1
SID1239,8,133,45.57,0
SID1240,6,422,325.18,1
SID1241,6,463,314.36,1
SID1242,5,360,320.98,1
SID1243,8,172,157.04,1
SID1244,1,569,430.54,1
SID1245,10,307,479.94,1
SID1246,4,262,112.77,0
SID1247,4,558,48.64,0
SID1248,3,119,101.29,1
SID1249,3,521,411.17,1
SID1250,4,228,339.94,1
SID1251,1,391,319.84,0
SID1252,2,470,203.89,0
SID1253,9,55,291.02,1
SID1254,10,54,157.4,1
SID1255,2,423,241.21,0
SID1256,5,536,397.57,1
SID1257,9,330,490.71,1
SID1258,9,368,466.58,1
SID1259,8,296,467.26,0
SID1260,1,490,204.1,0
SID1261,1,485,237.05,0
SID1262,9,389,354.29,1
SID1263,8,97,461.49,1
SID1264,10,441,75.29,0
SID1265,9,520,155.6,0
SID1266,7,78,73.93,1
SID1267,3,593,307.94,1
SID1268,3,131,156.62,1
SID1269,2,245,166.42,1
SID1270,5,467,40.1,0
SID1271,3,598,178.15,0
SID1272,6,588,431.94,0
SID1273,2,188,120.37,0
SID1274,3,518,349.12,1
SID1275,5,271,316.67,1
SID1276,1,34,432.42,0
SID1277,1,390,70.48,0
SID1278,10,488,488.91,1
SID1279,9,277,293.4,1
SID1280,7,595,497.76,1
SID1281,1,451,456.2,1
SID1282,8,44,114.65,1
SID1283,3,151,32.8,0
SID1284,8,306,131.54,0
SID1285,5,587,266.14,0
SID1286,1,482,89.94,0
SID1287,7,419,87.89,0
SID1288,5,323,233.98,1
SID1289,6,475,21.47,0
SID1290,6,239,65.33,0
SID1291,8,331,210.85,1
SID1292,9,252,36.25,0
SID1293,2,32,201.39,1
SID1294,9,547,239.63,1
SID1295,10,122,228.38,0
SID1296,9,549,435.24,1
SID1297,10,457,267.38,0
SID1298,10,522,236.65,0
SID1299,7,264,208.3,1
SID1300,1,190,409.72,1
SID1301,7,360,448.05,1
SID1302,10,362,427.36,1
SID1303,5,79,338.41,1
SID1304,6,552,72.99,0
SID1305,10,521,142.05,0
SID1306,7,301,27.8,0
SID1307,5,281,465.76,1
SID1308,7,589,332.1,0
SID1309,9,119,374.45,1
SID1310,3,475,159.23,0
SID1311,8,361,423.6,1
SID1312,2,168,133.5,0
SID1313,7,386,5.81,0
SID1314,2,303,191.33,1
SID1315,4,48,287.53,1
SID1316,7,340,241.96,1
SID1317,3,183,431.73,0
SID1318,2,419,57.18,0
SID1319,10,289,279.14,1
SID1320,7,154,258.92,0
SID1321,1,383,144.29,0
SID1322,8,302,412.0,1
SID1323,3,274,377.66,1
SID1324,2,479,367.77,0
SID1325,3,276,438.72,0
SID1326,5,549,362.78,1
SID1327,8,170,119.76,0
SID1328,10,391,354.25,1
SID1329,7,37,157.31,1
SID1330,7,507,124.88,0
SID1331,7,381,41.14,0
SID1332,8,524,373.29,1
SID1333,1,456,356.95,1
SID1334,4,68,121.08,1
SID1335,6,216,375.94,1
SID1336,9,122,459.33,1
SID1337,2,115,58.47,0
SID1338,1,73,120.16,1
SID1339,10,166,376.38,1
SID1340,2,450,140.88,0
SID1341,7,103,314.21,1
SID1342,3,577,45.18,0
SID1343,10,541,228.84,0
SID1344,2,185,370.85,1
SID1345,7,284,344.82,1
SID1346,2,200,408.46,1
SID1347,3,199,439.34,1
SID1348,7,351,387.73,1
SID1349,4,596,337.44,1
SID1350,1,485,20.7,0
SID1351,5,184,269.81,1
SID1352,9,378,23.66,0
SID1353,8,480,404.99,0
SID1354,9,202,163.76,1
SID1355,10,39,283.4,1
SID1356,9,294,143.33,1
SID1357,7,467,392.34,1
SID1358,4,276,443.82,1
SID1359,5,575,202.33,0
SID1360,1,528,432.15,1
SID1361,1,158,137.2,0
SID1362,3,356,269.66,0
SID1363,8,433,430.09,1
SID1364,2,388,166.31,0
SID1365,4,46,477.25,1
SID1366,2,303,65.33,1
SID1367,5,145,14.05,0
SID1368,9,120,452.55,1
SID1369,1,111,38.98,0
SID1370,5,353,495.99,0
SID1371,9,143,475.94,1
SID1372,1,87,72.83,0
SID1373,9,183,271.1,1
SID1374,8,433,96.54,0
SID1375,4,295,216.94,1
SID1376,10,344,35.41,0
SID1377,5,70,115.84,1
SID1378,5,134,184.82,1
SID1379,6,222,222.13,1
SID1380,7,430,488.86,1
SID1381,8,307,404.89,1
SID1382,8,383,370.02,1
SID1383,2,285,270.84,1
SID1384,9,128,420.8,1
SID1385,7,311,172.96,1
SID1386,4,432,355.91,1
SID1387,4,138,496.92,1
SID1388,8,228,160.74,1
SID1389,4,332,338.64,1
SID1390,6,356,422.94,1
SID1391,5,183,458.32,1
SID1392,3,581,360.38,1
SID1393,10,434,145.39,0
SID1394,2,491,166.51,0
SID1395,9,161,15.28,0
SID1396,10,113,381.64,1
SID1397,9,428,26.16,0
SID1398,1,138,433.0,1
SID1399,10,250,63.74,0
SID1400,3,582,90.08,0
SID1401,8,397,240.88,0
SID1402,6,176,370.25,1
SID1403,5,141,73.81,0
SID1404,5,587,222.84,0
SID1405,6,523,244.01,1
SID1406,7,534,110.08,0
SID1407,1,504,62.2,0
SID1408,9,300,419.03,1
SID1409,3,450,253.72,1
SID1410,4,396,12.12,0
SID1411,10,309,402.48,1
SID1412,1,312,490.49,1
SID1413,10,69,304.93,1
SID1414,3,218,254.34,1
SID1415,2,193,439.82,1
SID1416,2,565,476.5,1
SID1417,1,565,378.5,1
SID1418,8,33,225.5,1
SID1419,3,319,298.15,0
SID1420,3,462,351.96,1
SID1421,6,500,101.17,0
SID1422,8,210,226.36,1
SID1423,9,277,415.76,1
SID1424,9,308,329.09,1
SID1425,4,283,208.55,1
SID1426,5,210,333.36,1
SID1427,2,538,63.52,0
SID1428,9,595,203.74,0
SID1429,8,355,397.6,1
SID1430,3,386,114.15,0
SID1431,9,420,97.05,0
SID1432,3,114,475.66,1
SID1433,9,346,108.9,0
SID1434,2,241,134.15,0
SID1435,10,544,484.96,1
SID1436,9,413,368.68,1
SID1437,8,371,351.3,1
SID1438,9,67,427.2,1
SID1439,5,540,62.33,0
SID1440,2,449,354.45,1
SID1441,8,198,254.33,1
SID1442,6,372,415.43,1
SID1443,8,335,256.53,1
SID1444,5,571,312.02,1
SID1445,10,566,241.48,0
SID1446,2,141,241.69,1
SID1447,6,440,385.15,1
SID1448,5,235,316.14,1
SID1449,5,214,318.47,1
SID1450,1,411,227.89,0
SID1451,2,525,267.9,0
SID1452,8,408,374.13,1
SID1453,3,76,413.84,1
SID1454,10,580,349.8,1
SID1455,3,557,462.42,1
SID1456,8,533,411.06,1
SID1457,8,51,283.12,1
SID1458,2,242,337.35,1
SID1459,8,339,463.52,1
SID1460,1,301,311.49,1
SID1461,6,231,413.28,1
SID1462,8,61,345.96,1
SID1463,3,472,278.21,0
SID1464,8,191,124.71,0
SID1465,1,283,215.87,1
SID1466,9,550,484.03,1
SID1467,9,509,330.59,1
SID1468,5,39,284.38,1
SID1469,10,534,466.81,1
SID1470,4,589,295.32,0
SID1471,6,465,265.41,0
SID1472,7,140,380.86,1
SID1473,5,182,357.77,0
SID1474,10,131,100.61,0
SID1475,9,220,238.3,0
SID1476,3,592,238.9,0
SID1477,7,110,192.22,1
SID1478,10,518,261.06,1
SID1479,10,117,209.49,1
SID1480,5,223,103.68,0
SID1481,7,133,209.12,1
SID1482,2,125,40.78,0
SID1483,4,452,290.01,0
SID1484,2,227,427.56,1
SID1485,7,30,364.02,1
SID1486,2,436,183.4,0
SID1487,1,407,48.1,0
SID1488,9,196,105.06,0
SID1489,1,538,275.02,0
SID1490,8,342,107.49,0
SID1491,2,447,274.27,0
SID1492,8,506,119.64,0
SID1493,3,102,425.22,1
SID1494,6,170,201.65,1
SID1495,3,291,126.55,0
SID1496,7,369,407.1,1
SID1497,10,337,174.71,1
SID1498,9,274,60.19,0
SID1499,2,544,287.35,0
SID1500,5,366,292.87,0
SID1501,6,590,358.77,1
SID1502,4,105,123.91,1
SID1503,4,204,224.67,1
SID1504,4,138,144.77,0
SID1505,2,212,45.07,1
SID1506,4,221,438.92,1
SID1507,1,94,365.79,1
SID1508,6,503,154.22,0
SID1509,1,129,301.69,1
SID1510,10,573,104.63,0
SID1511,6,157,445.67,1
SID1512,1,481,61.88,0
SID1513,6,398,6.9,0
SID1514,10,72,253.49,1
SID1515,8,448,293.65,0
SID1516,2,517,291.59,0
SID1517,2,107,31.98,0
SID1518,4,299,160.45,1
SID1519,3,344,252.1,1
SID1520,4,197,112.21,0
SID1521,7,368,436.95,1
SID1522,1,222,48.12,0
SID1523,6,482,246.26,0
SID1524,3,312,347.25,1
SID1525,10,365,134.57,0
SID1526,7,419,314.0,1
SID1527,10,554,415.55,0
SID1528,2,269,99.22,0
SID1529,2,512,459.02,0
SID1530,4,584,279.01,0
SID1531,1,487,153.12,0
SID1532,3,118,218.27,1
SID1533,9,124,159.53,1
SID1534,7,481,363.93,1
SID1535,7,457,399.17,1
SID1536,4,180,417.3,0
SID1537,2,543,492.96,0
SID1538,4,405,396.69,1
SID1539,6,51,302.69,1
SID1540,3,342,172.91,1
SID1541,1,548,274.57,0
SID1542,8,235,25.33,0
SID1543,5,404,373.69,1
SID1544,5,480,225.75,0
SID1545,4,208,14.91,0
SID1546,6,239,35.94,0
SID1547,3,529,196.8,0
SID1548,9,493,293.79,0
SID1549,5,153,234.78,1
SID1550,3,142,311.51,1
SID1551,1,41,242.75,1
SID1552,10,155,332.54,1
SID1553,6,594,113.47,0
SID1554,2,360,60.86,0
SID1555,3,312,300.23,1
SID1556,1,169,244.92,1
SID1557,9,430,18.3,0
SID1558,8,126,193.34,1
SID1559,2,546,57.53,0
SID1560,8,598,268.02,0
SID1561,9,98,200.91,1
SID1562,1,147,308.51,1
SID1563,5,88,403.77,1
SID1564,8,62,153.34,0
SID1565,2,347,481.24,1
SID1566,4,79,270.14,1
SID1567,7,518,311.05,1
SID1568,3,48,341.93,1
SID1569,5,226,335.03,1
SID1570,8,479,257.93,0
SID1571,10,588,217.24,0
SID1572,3,481,31.62,0
SID1573,4,318,15.93,0
SID1574,9,170,182.19,1
SID1575,7,113,170.16,1
SID1576,1,420,196.91,0
SID1577,4,244,73.49,0
SID1578,4,555,370.39,1
SID1579,9,244,429.2,1
SID1580,6,432,469.66,0
SID1581,9,157,248.72,1
SID1582,6,506,351.93,1
SID1583,6,433,428.5,1
SID1584,5,58,212.05,1
SID1585,5,367,158.16,0
SID1586,2,390,468.68,1
SID1587,8,598,260.26,0
SID1588,8,421,251.14,0
SID1589,1,247,93.32,0
SID1590,8,231,58.54,0
SID1591,5,46,421.84,1
SID1592,2,351,309.0,1
SID1593,2,547,166.28,0
SID1594,6,599,99.91,0
SID1595,9,354,279.97,0
SID1596,1,441,294.04,0
SID1597,6,347,107.46,0
SID1598,9,111,426.45,1
SID1599,8,503,46.71,0
SID1600,6,497,181.27,0
SID1601,3,454,341.79,1
SID1602,8,233,140.69,0
SID1603,9,416,414.7,1
SID1604,1,127,371.23,0
SID1605,9,374,395.57,1
SID1606,6,237,63.96,0
SID1607,6,543,74.57,0
SID1608,4,195,146.8,1
SID1609,1,51,261.45,0
SID1610,10,183,375.27,1
SID1611,8,468,419.08,0
SID1612,2,324,353.65,1
SID1613,1,248,464.66,1
SID1614,2,524,370.68,1
SID1615,1,259,156.6,1
SID1616,1,49,136.22,1
SID1617,9,582,349.62,1
SID1618,1,177,100.47,0
SID1619,4,137,50.89,1
SID1620,10,432,268.45,0
SID1621,6,512,411.71,1
SID1622,7,396,55.18,1
SID1623,2,443,396.99,0
SID1624,6,338,406.73,1
SID1625,7,163,243.73,1
SID1626,10,312,33.37,0
SID1627,10,102,91.42,1
SID1628,2,510,355.18,1
SID1629,2,381,357.33,1
SID1630,10,589,449.69,1
SID1631,7,355,293.43,0
SID1632,1,472,66.43,0
SID1633,8,129,65.1,0
SID1634,3,88,361.96,1
SID1635,6,537,95.97,0
SID1636,9,287,167.55,0
SID1637,6,442,246.17,0
SID1638,9,481,17.26,1
SID1639,7,94,128.17,1
SID1640,9,183,206.91,1
SID1641,2,295,143.42,0
SID1642,8,108,72.5,0
SID1643,8,344,365.37,1
SID1644,2,589,407.51,1
SID1645,4,277,132.45,0
SID1646,7,443,388.34,1
SID1647,4,54,195.85,1
SID1648,4,313,255.81,1
SID1649,6,478,428.72,1
SID1650,10,330,376.23,1
SID1651,6,97,403.53,1
SID1652,10,36,72.74,0
SID1653,3,166,39.51,0
SID1654,9,193,447.24,0
SID1655,10,112,196.98,1
SID1656,2,449,147.5,0
SID1657,6,102,363.72,1
SID1658,7,266,419.03,1
SID1659,9,75,431.93,1
SID1660,3,291,161.42,1
SID1661,10,205,426.85,1
SID1662,3,195,25.26,0
SID1663,7,399,29.58,0
SID1664,4,83,313.64,0
SID1665,8,448,36.24,1
SID1666,7,536,165.68,0
SID1667,5,370,338.01,1
SID1668,7,156,171.95,1
SID1669,3,438,93.9,1
SID1670,2,396,144.27,0
SID1671,6,300,231.5,1
SID1672,2,408,240.32,0
SID1673,3,102,392.59,0
SID1674,6,277,376.33,1
SID1675,5,72,231.12,1
SID1676,8,406,423.61,1
SID1677,9,70,61.55,0
SID1678,3,199,131.4,1
SID1679,10,241,414.85,1
SID1680,3,522,192.11,0
SID1681,3,68,490.68,1
SID1682,6,398,235.8,1
SID1683,1,180,397.01,1
SID1684,7,140,204.14,1
SID1685,1,509,215.35,0
SID1686,5,465,194.53,0
SID1687,10,76,360.94,0
SID1688,8,395,276.02,0
SID1689,4,98,472.17,1
SID1690,5,328,129.19,0
SID1691,4,325,54.78,0
SID1692,4,232,199.66,1
SID1693,8,90,310.27,1
SID1694,2,343,431.1,1
SID1695,1,190,176.37,1
SID1696,3,360,328.62,1
SID1697,9,557,178.35,0
SID1698,4,367,310.52,1
SID1699,10,333,442.98,1
SID1700,5,532,119.52,0
SID1701,2,367,205.1,0
SID1702,4,579,496.67,1
SID1703,2,304,434.94,1
SID1704,2,193,284.5,1
SID1705,4,472,260.73,0
SID1706,6,348,145.88,0
SID1707,7,533,261.02,0
SID1708,10,416,424.85,1
SID1709,3,523,344.16,1
SID1710,3,519,148.57,0
SID1711,10,102,104.72,0
SID1712,6,538,136.28,0
SID1713,3,419,89.03,0
SID1714,2,324,52.34,0
SID1715,8,398,212.47,0
SID1716,5,578,61.08,0
SID1717,1,597,90.1,0
SID1718,3,216,275.93,1
SID1719,10,474,86.48,0
SID1720,8,599,36.62,1
SID1721,4,392,162.11,0
SID1722,7,152,114.06,0
SID1723,10,217,260.08,1
SID1724,2,449,55.67,0
SID1725,7,281,377.13,1
SID1726,5,578,453.59,1
SID1727,5,364,373.0,1
SID1728,6,121,268.75,0
SID1729,9,559,431.03,1
SID1730,6,92,348.98,1
SID1731,8,541,10.22,0
SID1732,7,168,200.07,1
SID1733,9,214,426.22,1
SID1734,4,234,176.2,1
SID1735,2,243,22.43,0
SID1736,7,285,374.36,1
SID1737,6,164,402.01,0
SID1738,1,117,84.49,1
SID1739,9,236,270.98,1
SID1740,9,158,100.02,0
SID1741,2,32,361.02,1
SID1742,3,150,139.42,1
SID1743,5,414,161.53,0
SID1744,5,67,423.26,1
SID1745,1,370,240.78,0
SID1746,8,50,336.53,1
SID1747,8,271,204.17,1
SID1748,4,484,152.51,0
SID1749,7,332,314.61,1
SID1750,10,98,81.65,1
SID1751,3,158,189.63,1
SID1752,6,225,108.47,0
SID1753,10,169,349.42,1
SID1754,10,473,472.38,0
SID1755,9,312,497.78,1
SID1756,1,341,227.89,1
SID1757,5,564,130.0,0
SID1758,4,306,224.2,1
SID1759,8,90,424.4,1
SID1760,1,348,106.97,0
SID1761,9,81,476.29,1
SID1762,6,182,174.22,1
SID1763,4,340,492.97,1
SID1764,9,573,420.11,1
SID1765,5,596,405.24,1
SID1766,5,418,162.36,0
SID1767,5,577,9.34,0
SID1768,1,206,194.16,1
SID1769,1,391,154.4,0
SID1770,8,343,23.51,0
SID1771,8,126,255.16,1
SID1772,6,242,204.5,1
SID1773,4,166,319.11,1
SID1774,2,35,312.49,1
SID1775,2,138,64.77,0
SID1776,9,576,488.6,1
SID1777,5,68,97.53,1
SID1778,4,454,225.41,0
SID1779,10,290,246.62,1
SID1780,1,455,407.47,1
SID1781,7,116,54.12,0
SID1782,3,494,217.18,0
SID1783,6,105,316.11,1
SID1784,5,500,111.5,0
SID1785,5,443,315.6,1
SID1786,5,486,462.21,1
SID1787,1,314,498.77,1
SID1788,1,268,21.06,0
SID1789,3,587,121.62,0
SID1790,10,401,158.6,0
SID1791,4,524,202.57,0
SID1792,5,74,124.92,1
SID1793,2,430,105.73,0
SID1794,8,276,477.5,1
SID1795,2,479,459.67,1
SID1796,9,514,28.26,0
SID1797,2,47,172.71,1
SID1798,9,318,205.55,1
SID1799,7,443,123.31,0
SID1800,8,264,316.29,1
SID1801,2,445,321.99,1
SID1802,7,528,426.0,1
SID1803,6,144,371.73,1
SID1804,4,263,273.57,1
SID1805,7,569,328.53,1
SID1806,4,40,140.62,0
SID1807,2,235,298.56,1
SID1808,10,276,247.17,1
SID1809,7,588,71.01,0
SID1810,8,156,125.06,0
SID1811,2,176,149.39,0
SID1812,5,147,462.53,0
SID1813,1,411,119.04,0
SID1814,7,441,148.18,0
SID1815,8,392,187.83,0
SID1816,6,538,333.55,1
SID1817,5,166,63.53,0
SID1818,6,204,477.2,1
SID1819,2,318,433.46,1
SID1820,1,510,290.72,0
SID1821,7,48,338.65,1
SID1822,7,224,13.25,0
SID1823,10,359,172.78,0
SID1824,10,204,398.85,0
SID1825,2,478,43.35,0
SID1826,2,383,144.75,0
SID1827,1,528,294.72,0
SID1828,10,170,131.92,0
SID1829,8,122,467.32,1
SID1830,8,268,69.87,0
SID1831,1,234,399.71,1
SID1832,8,589,256.43,0
SID1833,9,462,376.41,1
SID1834,4,274,158.8,1
SID1835,1,346,259.67,0
SID1836,1,324,429.13,1
SID1837,3,311,236.1,1
SID1838,5,46,183.06,1
SID1839,5,100,270.4,0
SID1840,9,298,360.09,1
SID1841,10,354,224.56,0
SID1842,2,334,469.74,1
SID1843,2,480,151.0,0
SID1844,6,36,240.35,1
SID1845,9,343,379.68,1
SID1846,1,132,346.11,1
SID1847,9,222,432.5,1
SID1848,9,558,498.42,1
SID1849,9,200,216.29,1
SID1850,5,566,60.02,0
SID1851,9,280,20.06,0
SID1852,4,416,364.8,1
SID1853,2,236,437.64,1
SID1854,6,570,114.25,0
SID1855,4,445,83.43,0
SID1856,6,409,35.79,0
SID1857,3,173,412.24,1
SID1858,6,54,159.13,1
SID1859,2,102,203.84,0
SID1860,2,122,253.86,0
SID1861,9,534,420.53,1
SID1862,7,365,327.16,1
SID1863,3,454,309.46,1
SID1864,1,528,91.96,0
SID1865,8,393,259.03,0
SID1866,6,228,359.11,1
SID1867,7,442,486.76,0
SID1868,9,368,104.7,1
SID1869,5,458,9.72,0
SID1870,1,168,42.27,0
SID1871,10,571,191.05,0
SID1872,7,86,411.17,1
SID1873,5,261,8.54,0
SID1874,3,464,231.08,1
SID1875,9,413,167.97,0
SID1876,1,589,30.98,0
SID1877,1,223,227.87,1
SID1878,1,563,131.1,0
SID1879,3,547,179.18,0
SID1880,6,214,354.28,1
SID1881,10,321,263.17,1
SID1882,3,364,66.7,0
SID1883,8,145,480.9,1
SID1884,10,78,319.78,1
SID1885,2,111,384.1,1
SID1886,9,362,44.21,1
SID1887,3,586,28.29,0
SID1888,5,364,14.63,0
SID1889,10,561,98.45,0
SID1890,8,250,210.13,1
SID1891,2,352,468.23,1
SID1892,6,32,231.24,1
SID1893,5,235,148.68,0
SID1894,10,69,283.16,1
SID1895,9,88,60.41,0
SID1896,5,536,306.71,1
SID1897,2,151,286.37,1
SID1898,5,508,397.04,0
SID1899,4,125,493.41,1
SID1900,7,443,129.18,0
SID1901,6,264,257.28,1
SID1902,2,91,454.89,1
SID1903,5,285,393.67,1
SID1904,7,590,246.27,0
SID1905,7,377,472.96,1
SID1906,5,153,33.33,0
SID1907,9,511,465.84,0
SID1908,4,346,30.0,0
SID1909,3,533,275.92,0
SID1910,4,77,445.77,1
SID1911,5,438,135.05,0
SID1912,6,165,238.76,1
SID1913,3,230,165.54,1
SID1914,2,279,476.31,1
SID1915,4,343,412.7,1
SID1916,5,397,355.96,1
SID1917,4,458,295.88,0
SID1918,3,509,411.19,1
SID1919,8,343,199.17,1
SID1920,10,529,226.54,0
SID1921,4,384,366.35,1
SID1922,2,514,182.09,0
SID1923,2,240,36.63,0
SID1924,1,73,41.8,0
SID1925,4,570,62.1,0
SID1926,10,121,435.49,0
SID1927,9,294,238.75,1
