session_id,pages_visited,time_on_site,cart_value,abandoned
SID943,8,302,2335.92,0
SID944,8,128,2232.48,1
SID945,3,133,82.69,1
SID946,7,243,1244.52,0
SID947,3,194,4332.8,1
SID948,6,549,831.5,0
SID949,6,313,2081.47,0
SID950,3,546,81.51,0
SID951,7,193,2396.89,0
SID952,3,93,114.9,0
SID953,8,120,4099.85,1
SID954,10,146,4126.02,1
SID955,4,296,3940.83,1
SID956,1,588,1423.99,1
SID957,4,169,4187.81,1
SID958,7,275,2719.56,0
SID959,4,424,1875.3,0
SID960,6,516,3130.4,1
SID961,9,505,71.58,0
SID962,1,546,723.37,1
SID963,5,213,3714.04,1
SID964,7,49,1228.37,1
SID965,1,587,2994.07,1
SID966,4,553,1931.66,0
SID967,6,558,4275.48,1
SID968,2,176,4762.55,1
SID969,10,333,4418.99,1
SID970,5,257,1360.39,0
SID971,10,131,978.87,0
SID972,1,446,2377.43,0
SID973,6,245,46.6,0
SID974,6,436,138.79,0
SID975,4,428,2770.92,0
SID976,8,528,2607.04,0
SID977,4,494,4972.96,1
SID978,8,111,1017.19,0
SID979,8,394,1297.94,0
SID980,5,192,576.57,0
SID981,4,77,4588.54,1
SID982,2,540,3891.28,1
SID983,3,358,4113.47,1
SID984,3,145,4514.79,1
SID985,4,366,2629.25,0
SID986,4,176,2261.45,1
SID987,10,352,1658.65,0
SID988,5,472,2950.18,0
SID989,4,42,2276.85,1
SID990,10,523,2263.31,0
SID991,8,316,4685.27,1
SID992,6,143,4920.32,1
SID993,6,509,3984.46,1
SID994,8,51,3786.22,1
SID995,7,378,3405.99,1
SID996,10,595,838.71,0
SID997,10,349,304.94,0
SID998,8,155,3456.72,1
SID999,2,306,3646.64,1
SID1000,9,233,244.4,1
SID1001,1,223,4640.98,1
SID1002,8,576,464.79,0
SID1003,4,315,1436.64,0
SID1004,4,86,3365.23,1
SID1005,5,332,857.66,0
SID1006,8,192,286.53,0
SID1007,5,48,1662.42,1
SID1008,8,399,3832.2,1
SID1009,10,293,2074.26,0
SID1010,1,142,3268.33,1
SID1011,10,517,2902.3,0
SID1012,9,356,120.87,0
SID1013,6,571,4942.81,1
SID1014,3,94,216.73,0
SID1015,8,321,4839.34,1
SID1016,9,54,2753.82,1
SID1017,6,578,4816.16,1
SID1018,7,30,582.62,1
SID1019,1,578,2457.14,1
SID1020,5,170,855.83,0
SID1021,5,217,264.36,0
SID1022,10,157,3091.47,1
SID1023,4,230,1046.84,0
SID1024,6,156,2942.61,0
SID1025,7,286,570.7,0
SID1026,9,576,1666.61,0
SID1027,1,223,3910.35,0
SID1028,6,133,2190.89,1
SID1029,7,564,3142.45,1
SID1030,3,294,3240.82,1
SID1031,8,413,4220.34,1
SID1032,5,289,1631.36,0
SID1033,9,443,3439.6,1
SID1034,5,387,4808.46,1
SID1035,9,104,3653.91,1
SID1036,10,384,2454.45,0
SID1037,4,217,3157.28,1
SID1038,9,319,3701.02,1
SID1039,5,74,3065.26,1
SID1040,10,112,93.21,0
SID1041,9,152,981.92,0
SID1042,3,387,4054.24,1
SID1043,4,557,1370.53,0
SID1044,9,95,3660.49,0
SID1045,10,404,1866.88,0
SID1046,6,191,2614.2,1
SID1047,2,409,349.19,0
SID1048,7,387,914.32,0
SID1049,2,217,4786.41,0
SID1050,2,351,4451.79,1
SID1051,1,479,3264.85,1
SID1052,3,503,2303.63,0
SID1053,6,42,3382.05,1
SID1054,8,213,3096.87,1
SID1055,9,140,2847.08,1
SID1056,7,537,305.29,0
SID1057,4,319,3167.69,1
SID1058,6,324,3846.91,1
SID1059,5,480,4970.47,1
SID1060,8,244,65.28,0
SID1061,1,596,3653.57,1
SID1062,1,56,2863.23,1
SID1063,6,260,2175.92,0
SID1064,10,594,646.58,0
SID1065,2,350,2051.33,1
SID1066,5,262,1778.34,0
SID1067,1,466,1521.12,1
SID1068,7,562,3657.09,1
SID1069,1,432,3506.62,1
SID1070,4,82,2949.21,1
SID1071,9,342,4693.94,1
SID1072,1,310,1755.77,1
SID1073,4,60,1226.57,1
SID1074,6,366,3282.96,1
SID1075,6,212,1002.08,0
SID1076,8,52,1581.9,1
SID1077,1,573,1130.77,1
SID1078,7,475,355.08,0
SID1079,1,103,4139.22,1
SID1080,7,39,1280.16,1
SID1081,3,513,2370.41,0
SID1082,8,485,226.14,0
SID1083,3,595,3499.7,1
SID1084,1,593,1659.5,0
SID1085,8,189,3726.24,1
SID1086,3,43,2067.89,1
SID1087,2,207,986.82,0
SID1088,1,441,2570.74,1
SID1089,3,82,661.22,1
SID1090,2,437,2208.29,1
SID1091,2,51,1593.35,1
SID1092,6,59,4560.68,1
SID1093,1,289,314.03,0
SID1094,2,234,3473.15,1
SID1095,6,88,921.93,0
SID1096,3,500,1602.03,0
SID1097,4,495,2083.42,1
SID1098,1,41,4541.0,1
SID1099,8,319,1220.47,0
SID1100,7,383,465.63,0
SID1101,7,104,1600.26,1
SID1102,3,590,532.33,0
SID1103,10,470,651.7,0
SID1104,10,270,2873.51,0
SID1105,3,183,313.9,0
SID1106,2,125,164.35,1
SID1107,1,323,3574.93,1
SID1108,7,238,1814.62,0
SID1109,7,372,635.62,0
SID1110,2,117,1275.53,1
SID1111,7,419,3214.01,1
SID1112,8,354,1384.93,0
SID1113,1,186,2477.66,1
SID1114,9,166,617.26,0
SID1115,7,457,2944.59,0
SID1116,3,481,1587.23,0
SID1117,8,170,3138.57,1
SID1118,7,112,4043.89,1
SID1119,8,206,3062.12,1
SID1120,6,227,1485.78,0
SID1121,9,597,1286.16,0
SID1122,5,450,1643.83,0
SID1123,3,430,831.46,0
SID1124,3,500,914.05,0
SID1125,1,247,3955.55,1
SID1126,8,204,1929.82,0
SID1127,2,52,2185.62,1
SID1128,3,264,2974.31,1
SID1129,8,42,2952.37,1
SID1130,8,130,346.21,0
SID1131,4,565,4159.39,0
SID1132,4,552,894.86,0
SID1133,5,481,3618.13,1
SID1134,6,460,3865.63,1
SID1135,5,562,3577.35,1
SID1136,7,322,2899.1,0
SID1137,2,130,82.9,0
SID1138,7,531,1808.27,0
SID1139,10,333,3028.15,1
SID1140,7,569,1943.38,0
SID1141,1,582,4318.76,1
SID1142,7,384,1550.92,0
SID1143,5,332,1474.74,0
SID1144,3,525,1337.33,0
SID1145,3,256,1670.58,1
SID1146,4,265,2791.45,1
SID1147,2,484,3538.01,1
SID1148,2,42,3316.21,0
SID1149,1,239,4040.51,1
SID1150,5,426,4430.71,1
SID1151,4,129,4082.23,0
SID1152,10,60,104.54,0
SID1153,2,557,3682.23,1
SID1154,3,358,1049.91,0
SID1155,7,195,673.31,0
SID1156,7,488,3196.06,1
SID1157,4,129,1605.52,1
SID1158,5,202,295.01,0
SID1159,5,191,696.77,0
SID1160,6,292,14.64,0
SID1161,9,303,4517.09,1
SID1162,2,32,132.84,1
SID1163,5,57,1055.18,1
SID1164,3,355,2087.15,0
SID1165,4,178,1789.29,0
SID1166,10,569,4559.51,1
SID1167,6,517,211.04,0
SID1168,8,467,2565.95,0
SID1169,1,94,3405.59,1
SID1170,10,385,4659.17,0
SID1171,8,562,3105.65,1
SID1172,7,281,4020.74,1
SID1173,1,264,427.79,0
SID1174,2,256,1935.84,1
SID1175,3,554,1876.0,0
SID1176,1,342,4432.58,1
SID1177,9,78,765.34,0
SID1178,8,147,767.91,0
SID1179,2,83,1649.51,1
SID1180,9,594,281.79,0
SID1181,7,73,920.47,0
SID1182,9,82,4826.4,1
SID1183,6,587,2146.64,0
SID1184,6,554,3163.78,1
SID1185,4,131,3633.3,1
SID1186,10,427,1841.14,0
SID1187,10,167,744.66,0
SID1188,2,416,1040.84,0
SID1189,7,140,1573.2,1
SID1190,5,46,3183.98,0
SID1191,6,211,1997.42,0
SID1192,2,565,44.01,0
SID1193,5,570,2621.8,0
SID1194,10,200,4608.35,1
SID1195,4,438,4062.27,1
SID1196,9,407,4127.8,1
SID1197,6,217,3977.34,1
SID1198,2,259,1625.42,1
SID1199,1,148,3828.32,1
SID1200,5,185,724.38,0
SID1201,9,494,3292.0,1
SID1202,6,133,3211.43,1
SID1203,10,531,137.59,0
SID1204,7,204,3941.97,1
SID1205,5,450,4517.21,1
SID1206,10,163,1344.4,1
SID1207,6,420,4063.83,1
SID1208,5,530,421.21,0
SID1209,9,62,3003.84,1
SID1210,6,84,2433.38,1
SID1211,8,548,2734.16,0
SID1212,2,41,4631.76,1
SID1213,9,557,4357.86,1
SID1214,5,584,3927.57,1
SID1215,7,402,1375.76,0
SID1216,10,513,4559.97,1
SID1217,1,257,496.56,0
SID1218,10,336,4268.11,1
SID1219,5,486,1647.52,0
SID1220,10,189,278.32,1
SID1221,2,360,3350.09,1
SID1222,6,254,1164.09,0
SID1223,1,533,1225.42,1
SID1224,3,485,1537.18,0
SID1225,5,74,327.79,0
SID1226,4,243,893.86,0
SID1227,3,88,35.65,0
SID1228,10,224,2232.59,1
SID1229,5,518,430.43,0
SID1230,8,186,3416.44,1
SID1231,4,255,1185.76,0
SID1232,1,441,4718.43,1
SID1233,7,234,4357.55,1
SID1234,8,108,1454.31,0
SID1235,3,153,3918.25,1
SID1236,6,500,4018.19,1
SID1237,2,247,4932.95,1
SID1238,7,545,2993.22,0
SID1239,8,133,419.01,0
SID1240,6,422,3237.72,1
SID1241,6,463,3128.65,1
SID1242,5,360,3195.37,1
SID1243,8,172,1542.66,0
SID1244,1,569,4299.8,1
SID1245,10,307,4797.77,1
SID1246,4,262,1096.39,0
SID1247,4,558,449.88,0
SID1248,3,119,980.73,1
SID1249,3,521,4104.56,1
SID1250,4,228,3386.46,1
SID1251,1,391,3183.88,0
SID1252,2,470,2014.95,1
SID1253,9,55,2893.36,1
SID1254,10,54,1546.29,1
SID1255,2,423,2391.23,1
SID1256,5,536,3967.38,1
SID1257,9,330,4906.4,1
SID1258,9,368,4663.12,1
SID1259,8,296,4669.99,0
SID1260,1,490,2017.1,1
SID1261,1,485,2349.26,1
SID1262,9,389,3531.12,1
SID1263,8,97,4611.74,1
SID1264,10,441,718.55,0
SID1265,9,520,1528.17,0
SID1266,7,78,704.84,1
SID1267,3,593,3063.92,1
SID1268,3,131,1538.44,1
SID1269,2,245,1637.28,1
SID1270,5,467,363.87,0
SID1271,3,598,1755.48,0
SID1272,6,588,4313.86,0
SID1273,2,188,1173.03,1
SID1274,3,518,3478.99,1
SID1275,5,271,3151.85,1
SID1276,1,34,4318.79,0
SID1277,1,390,670.12,0
SID1278,10,488,4888.17,1
SID1279,9,277,2917.32,0
SID1280,7,595,4977.42,1
SID1281,1,451,4558.46,1
SID1282,8,44,1115.37,1
SID1283,3,151,290.25,0
SID1284,8,306,1285.64,0
SID1285,5,587,2642.54,0
SID1286,1,482,866.27,0
SID1287,7,419,845.62,0
SID1288,5,323,2318.34,0
SID1289,6,475,176.01,0
SID1290,6,239,618.22,0
SID1291,8,331,2085.15,0
SID1292,9,252,325.02,0
SID1293,2,32,1989.81,1
SID1294,9,547,2375.29,1
SID1295,10,122,2261.82,0
SID1296,9,549,4347.18,1
SID1297,10,457,2655.01,0
SID1298,10,522,2345.22,0
SID1299,7,264,2059.44,0
SID1300,1,190,4089.94,1
SID1301,7,360,4476.33,1
SID1302,10,362,4267.68,1
SID1303,5,79,3371.0,1
SID1304,6,552,695.44,0
SID1305,10,521,1391.58,0
SID1306,7,301,239.85,0
SID1307,5,281,4654.81,1
SID1308,7,589,3307.38,0
SID1309,9,119,3734.35,1
SID1310,3,475,1564.74,0
SID1311,8,361,4229.81,1
SID1312,2,168,1305.42,1
SID1313,7,386,18.2,0
SID1314,2,303,1888.31,1
SID1315,4,48,2858.1,1
SID1316,7,340,2398.74,0
SID1317,3,183,4311.76,0
SID1318,2,419,535.97,0
SID1319,10,289,2773.58,0
SID1320,7,154,2569.77,1
SID1321,1,383,1414.15,1
SID1322,8,302,4112.92,1
SID1323,3,274,3766.71,1
SID1324,2,479,3666.97,0
SID1325,3,276,4382.2,0
SID1326,5,549,3616.7,1
SID1327,8,170,1166.89,0
SID1328,10,391,3530.76,1
SID1329,7,37,1545.44,1
SID1330,7,507,1218.45,0
SID1331,7,381,374.29,0
SID1332,8,524,3722.7,1
SID1333,1,456,3557.89,1
SID1334,4,68,1180.15,1
SID1335,6,216,3749.4,1
SID1336,9,122,4590.03,1
SID1337,2,115,549.06,1
SID1338,1,73,1170.86,1
SID1339,10,166,3753.8,1
SID1340,2,450,1379.79,0
SID1341,7,103,3127.07,1
SID1342,3,577,415.01,0
SID1343,10,541,2266.49,0
SID1344,2,185,3698.07,1
SID1345,7,284,3435.7,1
SID1346,2,200,4077.21,1
SID1347,3,199,4388.49,1
SID1348,7,351,3868.19,1
SID1349,4,596,3361.22,1
SID1350,1,485,168.3,0
SID1351,5,184,2679.48,1
SID1352,9,378,198.11,0
SID1353,8,480,4042.26,0
SID1354,9,202,1610.42,0
SID1355,10,39,2816.52,1
SID1356,9,294,1404.43,1
SID1357,7,467,3914.68,1
SID1358,4,276,4433.65,1
SID1359,5,575,1999.23,0
SID1360,1,528,4315.98,1
SID1361,1,158,1342.7,1
SID1362,3,356,2677.96,0
SID1363,8,433,4295.22,1
SID1364,2,388,1636.15,0
SID1365,4,46,4770.67,1
SID1366,2,303,618.18,1
SID1367,5,145,101.19,0
SID1368,9,120,4521.64,1
SID1369,1,111,352.56,1
SID1370,5,353,4959.53,0
SID1371,9,143,4757.47,1
SID1372,1,87,693.73,1
SID1373,9,183,2692.55,0
SID1374,8,433,932.75,0
SID1375,4,295,2146.49,1
SID1376,10,344,316.51,0
SID1377,5,70,1127.38,1
SID1378,5,134,1822.73,1
SID1379,6,222,2198.85,0
SID1380,7,430,4887.71,1
SID1381,8,307,4041.25,1
SID1382,8,383,3689.68,1
SID1383,2,285,2689.84,1
SID1384,9,128,4201.59,1
SID1385,7,311,1703.22,0
SID1386,4,432,3547.41,1
SID1387,4,138,4968.98,1
SID1388,8,228,1580.0,0
SID1389,4,332,3373.35,1
SID1390,6,356,4223.13,1
SID1391,5,183,4579.88,1
SID1392,3,581,3592.48,1
SID1393,10,434,1425.2,0
SID1394,2,491,1638.15,0
SID1395,9,161,113.58,0
SID1396,10,113,3806.82,1
SID1397,9,428,223.27,0
SID1398,1,138,4324.62,1
SID1399,10,250,602.12,0
SID1400,3,582,867.66,0
SID1401,8,397,2387.87,0
SID1402,6,176,3692.02,1
SID1403,5,141,703.62,0
SID1404,5,587,2205.95,0
SID1405,6,523,2419.43,1
SID1406,7,534,1069.31,0
SID1407,1,504,586.64,0
SID1408,9,300,4183.74,1
SID1409,3,450,2517.3,1
SID1410,4,396,81.76,0
SID1411,10,309,4016.88,1
SID1412,1,312,4904.16,1
SID1413,10,69,3033.57,1
SID1414,3,218,2523.5,1
SID1415,2,193,4393.3,1
SID1416,2,565,4763.06,1
SID1417,1,565,3775.14,1
SID1418,8,33,2232.81,1
SID1419,3,319,2965.18,0
SID1420,3,462,3507.67,1
SID1421,6,500,979.43,0
SID1422,8,210,2241.53,0
SID1423,9,277,4150.81,1
SID1424,9,308,3277.08,1
SID1425,4,283,2061.91,1
SID1426,5,210,3320.18,1
SID1427,2,538,599.93,0
SID1428,9,595,2013.47,0
SID1429,8,355,3967.71,1
SID1430,3,386,1110.34,0
SID1431,9,420,937.95,0
SID1432,3,114,4754.59,1
SID1433,9,346,1057.39,0
SID1434,2,241,1311.98,1
SID1435,10,544,4848.38,1
SID1436,9,413,3676.2,1
SID1437,8,371,3500.99,1
SID1438,9,67,4266.1,1
SID1439,5,540,587.96,0
SID1440,2,449,3532.72,1
SID1441,8,198,2523.41,0
SID1442,6,372,4147.46,1
SID1443,8,335,2545.63,0
SID1444,5,571,3105.0,1
SID1445,10,566,2393.93,0
SID1446,2,141,2396.01,1
SID1447,6,440,3842.17,1
SID1448,5,235,3146.55,1
SID1449,5,214,3169.98,1
SID1450,1,411,2256.91,1
SID1451,2,525,2660.24,1
SID1452,8,408,3731.13,1
SID1453,3,76,4131.45,1
SID1454,10,580,3485.84,1
SID1455,3,557,4621.12,1
SID1456,8,533,4103.42,1
SID1457,8,51,2813.7,1
SID1458,2,242,3360.32,1
SID1459,8,339,4632.28,1
SID1460,1,301,3099.65,1
SID1461,6,231,4125.79,1
SID1462,8,61,3447.16,1
SID1463,3,472,2764.16,0
SID1464,8,191,1216.77,0
SID1465,1,283,2135.73,1
SID1466,9,550,4839.04,1
SID1467,9,509,3292.25,1
SID1468,5,39,2826.33,1
SID1469,10,534,4665.45,1
SID1470,4,589,2936.69,0
SID1471,6,465,2635.15,0
SID1472,7,140,3798.96,1
SID1473,5,182,3566.2,0
SID1474,10,131,973.87,1
SID1475,9,220,2361.83,1
SID1476,3,592,2367.85,0
SID1477,7,110,1897.34,1
SID1478,10,518,2591.29,1
SID1479,10,117,2071.41,1
SID1480,5,223,1004.73,0
SID1481,7,133,2067.71,1
SID1482,2,125,370.66,0
SID1483,4,452,2883.17,0
SID1484,2,227,4269.74,1
SID1485,7,30,3629.18,1
SID1486,2,436,1808.37,0
SID1487,1,407,444.49,0
SID1488,9,196,1018.73,0
SID1489,1,538,2732.0,1
SID1490,8,342,1043.21,0
SID1491,2,447,2724.43,1
SID1492,8,506,1165.68,0
SID1493,3,102,4246.13,1
SID1494,6,170,1992.38,0
SID1495,3,291,1235.3,0
SID1496,7,369,4063.51,1
SID1497,10,337,1720.77,0
SID1498,9,274,566.32,0
SID1499,2,544,2856.34,1
SID1500,5,366,2912.01,0
SID1501,6,590,3576.33,1
SID1502,4,105,1208.69,1
SID1503,4,204,2224.42,1
SID1504,4,138,1419.02,0
SID1505,2,212,413.96,1
SID1506,4,221,4384.3,1
SID1507,1,94,3647.06,1
SID1508,6,503,1514.3,0
SID1509,1,129,3000.87,1
SID1510,10,573,1014.31,0
SID1511,6,157,4452.28,1
SID1512,1,481,583.38,0
SID1513,6,398,29.15,0
SID1514,10,72,2515.02,1
SID1515,8,448,2919.81,0
SID1516,2,517,2899.04,1
SID1517,2,107,282.01,0
SID1518,4,299,1577.08,0
SID1519,3,344,2501.0,1
SID1520,4,197,1090.73,0
SID1521,7,368,4364.4,1
SID1522,1,222,444.68,0
SID1523,6,482,2442.05,0
SID1524,3,312,3460.17,1
SID1525,10,365,1316.14,0
SID1526,7,419,3124.96,1
SID1527,10,554,4148.63,0
SID1528,2,269,959.78,0
SID1529,2,512,4586.93,0
SID1530,4,584,2772.26,0
SID1531,1,487,1503.17,1
SID1532,3,118,2159.98,1
SID1533,9,124,1567.84,0
SID1534,7,481,3628.3,1
SID1535,7,457,3983.54,1
SID1536,4,180,4166.36,0
SID1537,2,543,4928.98,0
SID1538,4,405,3958.51,1
SID1539,6,51,3010.91,1
SID1540,3,342,1702.71,1
SID1541,1,548,2727.53,1
SID1542,8,235,214.93,0
SID1543,5,404,3726.68,1
SID1544,5,480,2235.32,0
SID1545,4,208,109.92,0
SID1546,6,239,321.91,0
SID1547,3,529,1943.46,0
SID1548,9,493,2921.27,0
SID1549,5,153,2326.38,0
SID1550,3,142,3099.83,1
SID1551,1,41,2406.67,1
SID1552,10,155,3311.9,1
SID1553,6,594,1103.44,0
SID1554,2,360,573.09,0
SID1555,3,312,2986.21,1
SID1556,1,169,2428.6,1
SID1557,9,430,144.07,0
SID1558,8,126,1908.6,1
SID1559,2,546,539.57,0
SID1560,8,598,2661.47,0
SID1561,9,98,1984.93,1
SID1562,1,147,3069.63,1
SID1563,5,88,4029.96,1
SID1564,8,62,1505.35,1
SID1565,2,347,4810.89,1
SID1566,4,79,2682.82,1
SID1567,7,518,3095.27,1
SID1568,3,48,3406.56,1
SID1569,5,226,3336.99,1
SID1570,8,479,2559.74,0
SID1571,10,588,2149.53,0
SID1572,3,481,278.37,0
SID1573,4,318,120.21,0
SID1574,9,170,1796.23,0
SID1575,7,113,1674.97,1
SID1576,1,420,1944.6,1
SID1577,4,244,700.46,0
SID1578,4,555,3693.46,1
SID1579,9,244,4286.25,1
SID1580,6,432,4694.19,0
SID1581,9,157,2466.89,0
SID1582,6,506,3507.32,1
SID1583,6,433,4279.2,1
SID1584,5,58,2097.27,1
SID1585,5,367,1553.97,0
SID1586,2,390,4684.26,1
SID1587,8,598,2583.23,0
SID1588,8,421,2491.3,0
SID1589,1,247,900.3,1
SID1590,8,231,549.69,0
SID1591,5,46,4212.11,1
SID1592,2,351,3074.52,1
SID1593,2,547,1635.86,0
SID1594,6,599,966.76,0
SID1595,9,354,2781.93,0
SID1596,1,441,2923.76,1
SID1597,6,347,1042.9,0
SID1598,9,111,4258.51,1
SID1599,8,503,430.48,0
SID1600,6,497,1786.9,0
SID1601,3,454,3405.12,1
SID1602,8,233,1377.86,0
SID1603,9,416,4140.1,1
SID1604,1,127,3701.94,0
SID1605,9,374,3947.22,1
SID1606,6,237,604.34,0
SID1607,6,543,711.33,0
SID1608,4,195,1439.5,1
SID1609,1,51,2595.21,0
SID1610,10,183,3742.6,1
SID1611,8,468,4184.29,0
SID1612,2,324,3524.63,1
SID1613,1,248,4643.7,1
SID1614,2,524,3696.33,1
SID1615,1,259,1538.28,1
SID1616,1,49,1332.76,1
SID1617,9,582,3484.0,1
SID1618,1,177,972.42,1
SID1619,4,137,472.65,1
SID1620,10,432,2665.79,0
SID1621,6,512,4109.99,1
SID1622,7,396,515.89,1
SID1623,2,443,3961.54,0
SID1624,6,338,4059.74,1
SID1625,7,163,2416.55,0
SID1626,10,312,295.98,0
SID1627,10,102,881.2,0
SID1628,2,510,3540.06,1
SID1629,2,381,3561.77,1
SID1630,10,589,4492.79,1
SID1631,7,355,2917.6,0
SID1632,1,472,629.3,0
SID1633,8,129,615.86,0
SID1634,3,88,3608.45,1
SID1635,6,537,927.09,0
SID1636,9,287,1648.64,1
SID1637,6,442,2441.19,0
SID1638,9,481,133.58,1
SID1639,7,94,1251.61,0
SID1640,9,183,2045.37,0
SID1641,2,295,1405.39,1
SID1642,8,108,690.49,0
SID1643,8,344,3642.78,1
SID1644,2,589,4067.61,1
SID1645,4,277,1294.82,0
SID1646,7,443,3874.35,1
SID1647,4,54,1933.91,1
SID1648,4,313,2538.36,1
SID1649,6,478,4281.45,1
SID1650,10,330,3752.27,1
SID1651,6,97,4027.53,1
SID1652,10,36,692.86,1
SID1653,3,166,357.9,0
SID1654,9,193,4468.09,0
SID1655,10,112,1945.29,0
SID1656,2,449,1446.52,0
SID1657,6,102,3626.23,1
SID1658,7,266,4183.71,1
SID1659,9,75,4313.82,1
SID1660,3,291,1586.83,1
SID1661,10,205,4262.54,1
SID1662,3,195,214.26,0
SID1663,7,399,257.81,0
SID1664,4,83,3121.36,0
SID1665,8,448,324.9,1
SID1666,7,536,1629.8,0
SID1667,5,370,3367.05,1
SID1668,7,156,1692.96,0
SID1669,3,438,906.2,1
SID1670,2,396,1413.94,0
SID1671,6,300,2293.3,0
SID1672,2,408,2382.18,1
SID1673,3,102,3917.17,0
SID1674,6,277,3753.26,1
SID1675,5,72,2289.52,1
SID1676,8,406,4229.88,1
SID1677,9,70,580.04,0
SID1678,3,199,1284.21,1
SID1679,10,241,4141.6,1
SID1680,3,522,1896.19,0
SID1681,3,68,4906.1,1
SID1682,6,398,2336.6,1
SID1683,1,180,3961.76,1
SID1684,7,140,2017.51,1
SID1685,1,509,2130.52,1
SID1686,5,465,1920.59,0
SID1687,10,76,3598.19,0
SID1688,8,395,2742.11,0
SID1689,4,98,4719.45,1
SID1690,5,328,1261.94,0
SID1691,4,325,511.81,0
SID1692,4,232,1972.37,0
SID1693,8,90,3087.4,1
SID1694,2,343,4305.39,1
SID1695,1,190,1737.52,1
SID1696,3,360,3272.4,1
SID1697,9,557,1757.49,0
SID1698,4,367,3089.93,1
SID1699,10,333,4425.19,1
SID1700,5,532,1164.47,0
SID1701,2,367,2027.17,1
SID1702,4,579,4966.39,1
SID1703,2,304,4344.1,1
SID1704,2,193,2827.55,1
SID1705,4,472,2587.97,0
SID1706,6,348,1430.16,0
SID1707,7,533,2590.88,0
SID1708,10,416,4242.43,1
SID1709,3,523,3429.02,1
SID1710,3,519,1457.32,0
SID1711,10,102,1015.3,1
SID1712,6,538,1333.39,0
SID1713,3,419,857.1,0
SID1714,2,324,487.25,0
SID1715,8,398,2101.49,0
SID1716,5,578,575.37,0
SID1717,1,597,867.84,0
SID1718,3,216,2741.15,1
SID1719,10,474,831.35,0
SID1720,8,599,328.76,1
SID1721,4,392,1593.77,0
SID1722,7,152,1109.39,0
SID1723,10,217,2581.37,0
SID1724,2,449,520.81,0
SID1725,7,281,3761.34,1
SID1726,5,578,4532.11,1
SID1727,5,364,3719.74,1
SID1728,6,121,2668.81,0
SID1729,9,559,4304.73,1
SID1730,6,92,3477.64,1
SID1731,8,541,62.65,0
SID1732,7,168,1976.51,0
SID1733,9,214,4256.25,1
SID1734,4,234,1735.84,0
SID1735,2,243,185.72,0
SID1736,7,285,3733.44,1
SID1737,6,164,4012.17,0
SID1738,1,117,811.36,1
SID1739,9,236,2691.33,0
SID1740,9,158,967.86,0
SID1741,2,32,3598.98,1
SID1742,3,150,1365.04,1
SID1743,5,414,1587.91,0
SID1744,5,67,4226.4,1
SID1745,1,370,2386.85,1
SID1746,8,50,3352.07,1
SID1747,8,271,2017.84,0
SID1748,4,484,1497.05,0
SID1749,7,332,3131.14,1
SID1750,10,98,782.74,0
SID1751,3,158,1871.27,1
SID1752,6,225,1053.09,0
SID1753,10,169,3482.02,1
SID1754,10,473,4721.6,0
SID1755,9,312,4977.6,1
SID1756,1,341,2256.88,1
SID1757,5,564,1270.13,0
SID1758,4,306,2219.72,1
SID1759,8,90,4237.87,1
SID1760,1,348,1037.97,1
SID1761,9,81,4760.96,1
SID1762,6,182,1715.91,0
SID1763,4,340,4929.16,1
SID1764,9,573,4194.66,1
SID1765,5,596,4044.77,1
SID1766,5,418,1596.34,0
SID1767,5,577,53.8,0
SID1768,1,206,1916.84,1
SID1769,1,391,1516.03,1
SID1770,8,343,196.61,0
SID1771,8,126,2531.77,1
SID1772,6,242,2021.13,0
SID1773,4,166,3176.44,1
SID1774,2,35,3109.72,1
SID1775,2,138,612.53,1
SID1776,9,576,4885.06,1
SID1777,5,68,942.79,0
SID1778,4,454,2231.92,0
SID1779,10,290,2445.71,0
SID1780,1,455,4067.18,1
SID1781,7,116,505.16,0
SID1782,3,494,2148.93,0
SID1783,6,105,3146.23,1
SID1784,5,500,1083.63,0
SID1785,5,443,3141.06,1
SID1786,5,486,4619.09,1
SID1787,1,314,4987.62,1
SID1788,1,268,171.93,0
SID1789,3,587,1185.59,0
SID1790,10,401,1558.43,0
SID1791,4,524,2001.64,0
SID1792,5,74,1218.86,1
SID1793,2,430,1025.41,0
SID1794,8,276,4773.22,1
SID1795,2,479,4593.42,1
SID1796,9,514,244.49,0
SID1797,2,47,1700.68,1
SID1798,9,318,2031.69,0
SID1799,7,443,1202.68,0
SID1800,8,264,3148.08,1
SID1801,2,445,3205.5,1
SID1802,7,528,4254.02,1
SID1803,6,144,3706.94,1
SID1804,4,263,2717.44,1
SID1805,7,569,3271.4,1
SID1806,4,40,1377.2,0
SID1807,2,235,2969.35,1
SID1808,10,276,2451.24,0
SID1809,7,588,675.39,0
SID1810,8,156,1220.3,0
SID1811,2,176,1465.55,1
SID1812,5,147,4622.3,0
SID1813,1,411,1159.63,1
SID1814,7,441,1453.33,0
SID1815,8,392,1853.08,0
SID1816,6,538,3322.08,1
SID1817,5,166,600.01,0
SID1818,6,204,4770.19,1
SID1819,2,318,4329.2,1
SID1820,1,510,2890.31,1
SID1821,7,48,3373.45,1
SID1822,7,224,93.14,0
SID1823,10,359,1701.33,0
SID1824,10,204,3980.34,0
SID1825,2,478,396.64,0
SID1826,2,383,1418.75,0
SID1827,1,528,2930.63,1
SID1828,10,170,1289.5,0
SID1829,8,122,4670.55,1
